GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,geometry_Tract,ward,OBJECTID_PUD,PUD_NAME,PUD_WEB_URL,PUD_CHANGE_NARRATIVE,PUD_ZONING,PUD_STATUS,PUD_CASE_NUMBER,SHAPEAREA,SHAPELEN,GLOBALID,WARD,Name,Description,geometry_ft,Zone_Cat,CASE_ID_orig,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,TOTAL_AFFORDABLE_UNITS,MAR_WARD,Type,ANC,Total # Residential Units,% Affordable Units,Total # of 3 bedroom+ units (Fam sized units),Ownership (rental vs. condo or mix),Affordability notes (What levels of AMI% are avail),X,Y,OBJECTID_gr,LATITUDE,LONGITUDE,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM,CASE_ID_update
110010108001,2016,108.1,"District of Columbia, District of Columbia",1330.0,72.73,105.0,91.58,1464.0,39844.0,,39.0,58.2,14.59,7.44,0.0,14.51,0.0,5.26,0.0,2.0,0.0,0.0,1.9,1,0,0,"MULTIPOLYGON (((-77.049566 38.902175, -77.047935 38.901765, -77.0449 38.900705, -77.04346200000001 38.900202, -77.04665300000001 38.899577, -77.05013099999999 38.899574, -77.05012000000001 38.901987, -77.049813 38.902042, -77.049566 38.902175)))",Ward 2,64222.0,JS Congress Holdings LLC,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=16-13B,"Setdown 7/25/16, DC Register 7/13/18",C-2-B,Final,16-13B,0.0,0.0,{454FD883-F364-4FF7-936C-81D28F9CDBA4},Ward 6,,,"POLYGON ((-77.04757637334667 38.90145320782913, -77.04757643092202 38.90145310758767, -77.04761222291664 38.90139022535569, -77.04764529122467 38.90140171948946, -77.04767656497867 38.90134677713341, -77.04764349597127 38.90133528413475, -77.04772323505989 38.90119519355523, -77.04772474926396 38.90119253434454, -77.04775685537285 38.90120369158972, -77.0477640233638 38.90119109835064, -77.04781028820015 38.90120717736396, -77.04781003054828 38.90082277273621, -77.04750926371318 38.90082289544137, -77.04680825283121 38.90082318124541, -77.04680849112655 38.90118631545492, -77.04757619669668 38.90145302660783, -77.04757637334667 38.90145320782913))",Commercial,16-13,"220 L Street Northeast, Washington, District of Columbia 20002",1609 Congress Street NE,Under Construction,OP,0.0,0.0,5.0,3.0,0.0,8.0,Ward 6,PUD,6C06,,,0,0,0,-77.00265311,38.90391989,1281.0,,,50717.0,399770.07,137339.58,220 L STREET NE,2019-02-11T04:00:24.000Z,16-13B
110010108001,2016,108.1,"District of Columbia, District of Columbia",1330.0,72.73,105.0,91.58,1464.0,39844.0,,39.0,58.2,14.59,7.44,0.0,14.51,0.0,5.26,0.0,2.0,0.0,0.0,1.9,1,0,0,"MULTIPOLYGON (((-77.049566 38.902175, -77.047935 38.901765, -77.0449 38.900705, -77.04346200000001 38.900202, -77.04665300000001 38.899577, -77.05013099999999 38.899574, -77.05012000000001 38.901987, -77.049813 38.902042, -77.049566 38.902175)))",Ward 2,64087.0,Public Space Utilization Act App.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=01-07A,"Official Digital Zoning Map of July 1, 2010",None,Final,01-07A,0.0,0.0,{6C1F5DD9-A35F-4D8A-A0E6-0DD02EA96DB2},Ward 2,,,"POLYGON ((-77.04646503639833 38.90014396456635, -77.04643983427506 38.90014397458785, -77.0463820188253 38.9001439964313, -77.04614358071525 38.90014409311, -77.045988101093 38.90014415329507, -77.04592039587449 38.90014417992899, -77.04577984385257 38.9001442350941, -77.04567791135753 38.9001442749957, -77.0456779251568 38.90016582411631, -77.04555659063574 38.9001658714969, -77.04551753043339 38.90020021646107, -77.04549591789157 38.90020022488022, -77.04506394228945 38.90020039231741, -77.04506409840799 38.90044750961248, -77.04506417806182 38.90057587252657, -77.04571532163655 38.90057561671229, -77.04649606044201 38.90057530744872, -77.04649594098363 38.90039204253264, -77.04649591523517 38.9003525408805, -77.04649577927086 38.90014395233427, -77.04646503639833 38.90014396456635))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108001,2016,108.1,"District of Columbia, District of Columbia",1330.0,72.73,105.0,91.58,1464.0,39844.0,,39.0,58.2,14.59,7.44,0.0,14.51,0.0,5.26,0.0,2.0,0.0,0.0,1.9,1,0,0,"MULTIPOLYGON (((-77.049566 38.902175, -77.047935 38.901765, -77.0449 38.900705, -77.04346200000001 38.900202, -77.04665300000001 38.899577, -77.05013099999999 38.899574, -77.05012000000001 38.901987, -77.049813 38.902042, -77.049566 38.902175)))",Ward 2,64067.0,1212 Mass. Ave.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=89-22,"Official Digital Zoning Map of July 1, 2010",C-3-C,Final,89-22,0.0,0.0,{A95D8FB8-BF3C-44DE-B765-BE5ABEC83EA7},Ward 2,,,"POLYGON ((-77.04898344164629 38.90194763450828, -77.04938826975801 38.90208827033403, -77.04947634483268 38.90206950637815, -77.04949534194837 38.90205326358031, -77.04955906622764 38.90200604402696, -77.04962895130895 38.90196448695277, -77.0497041775693 38.90192907464262, -77.04978385978015 38.90190022747839, -77.04986706654546 38.90187828028397, -77.04994766610105 38.90186416916477, -77.0499469420685 38.90082811185887, -77.04898267314123 38.90082852015556, -77.04898344164629 38.90194763450828))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64174.0,MRP Realty LLC,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=06-14F,"Official Digital Zoning Map of July 1, 2010",None,Final,06-14F,0.0,0.0,{FE97CD44-B8E3-4CFB-83F1-FC15301FD55A},Ward 5,,,"POLYGON ((-77.04475526459336 38.89614898111807, -77.04464077779615 38.89614902380031, -77.04366020869884 38.89614939441798, -77.04366034928037 38.89638026305546, -77.04366036025164 38.89639818857591, -77.04366037105818 38.8964158449714, -77.04420789672895 38.89641563904245, -77.04470436659241 38.89641545122355, -77.04475543320432 38.89641543166914, -77.04475526459336 38.89614898111807))",Other/Mixed Use,06-14D,"100 Florida Avenue Northeast, Washington, District of Columbia 20002",Wash Gateway - Mid Atlantic major modification,Under Construction,OP,0.0,0.0,8.0,22.0,0.0,30.0,Ward 5,  ,  ,  ,,  ,  ,  ,-77.00375045,38.90881059,1277.0,,,306456.0,399674.91,137882.49,100 FLORIDA AVENUE NE,2019-02-11T04:00:24.000Z,06-14F
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64019.0,Pollin Memorial Community Dev.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=06-30,"Official Digital Zoning Map of July 1, 2010",R-5-A,Final,06-30,0.0,0.0,{76FA7320-7895-4DB0-9309-7E362739EAC3},Ward 7,,,"POLYGON ((-77.04383959898479 38.89910776668106, -77.0436561019748 38.89910783540056, -77.04365622940313 38.89929721084076, -77.04365633167244 38.8994643131085, -77.04383964010614 38.89946424445973, -77.04383959898479 38.89910776668106))",Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64026.0,Republic of France,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=78-20,"Official Digital Zoning Map of July 1, 2010",R-5-C,Final,78-20,0.0,0.0,{F73E3EA4-4C4B-42BF-AB18-4032C2666392},Ward 3,,,"POLYGON ((-77.04532935214928 38.8974924730381, -77.04532956276951 38.89782392055132, -77.04616586303882 38.89782359303496, -77.04616564853184 38.89749214383418, -77.04532935214928 38.8974924730381))",Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64048.0,Walter Washington Estates,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=00-16,"Official Digital Zoning Map of July 1, 2010",R-5-A,Final,00-16,0.0,0.0,{6B04A684-E340-4B3A-BE27-ADDF1C6F716A},Ward 8,,,"POLYGON ((-77.0436486943663 38.8975027554499, -77.0436491283056 38.89820956791567, -77.04440745691649 38.89820928097198, -77.04440724973016 38.89787646927598, -77.0447440366064 38.89787634076085, -77.04474380201586 38.89750234112004, -77.04440701690598 38.89750247076056, -77.0436486943663 38.8975027554499))",Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64065.0,Wynmark Development Corporation,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=88-2,"Official Digital Zoning Map of July 1, 2010",None,Final,88-2,0.0,0.0,{5920B9B7-BD38-4B91-B706-EDD3C5ABC9BC},Ward 2,,,"POLYGON ((-77.04475162387482 38.89970891990214, -77.04365648163026 38.89970933430529, -77.04365671395601 38.900088935874, -77.04475210104437 38.900469493969, -77.04475162387482 38.89970891990214))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108002,2016,108.2,"District of Columbia, District of Columbia",2263.0,0.0,633.0,93.37,1570.0,18375.0,266700.0,50.0,63.54,7.16,6.81,0.49,16.79,0.0,4.86,0.35,31.0,3.0,0.47,4.9,1,0,0,"MULTIPOLYGON (((-77.04346200000001 38.900202, -77.03946000000001 38.898813, -77.03948099999999 38.8921, -77.040676 38.8921, -77.046682 38.895316, -77.04665300000001 38.899577, -77.04346200000001 38.900202)))",Ward 2,64075.0,Catholic University,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=96-9,"Official Digital Zoning Map of July 1, 2010",SP-1,Final,96-9,0.0,0.0,{E98D6337-928B-4165-9C0E-1579E61672F6},Ward 5,,,"POLYGON ((-77.04120661520939 38.89635684983054, -77.040798929779 38.89647137892586, -77.04097373974699 38.89685144772461, -77.04097376484502 38.89689263396622, -77.0411775542634 38.89689256230645, -77.04117754751111 38.89688086494531, -77.04159918573851 38.89688071555325, -77.04159900550728 38.89657165376457, -77.04159881599058 38.89624666629497, -77.04120661520939 38.89635684983054))",Other/Mixed Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108003,2016,108.3,"District of Columbia, District of Columbia",2696.0,0.0,271.0,91.59,1721.0,79167.0,231700.0,34.1,67.21,11.35,7.83,0.0,10.24,0.0,3.38,0.0,9.0,3.0,1.11,3.32,1,0,0,"MULTIPOLYGON (((-77.050117 38.896024, -77.050135 38.898327, -77.05014199999999 38.898935, -77.05013099999999 38.899574, -77.04665300000001 38.899577, -77.046682 38.895316, -77.048023 38.896017, -77.050117 38.896024)))",Ward 2,64092.0,Florida & Q Sreet LLC,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=06-04G,"Case # 06-04D, DC Register 8/3/18",C-2-B,Final,06-04G,0.0,0.0,{BC7BED82-F5DD-4547-B9B8-D14F3C04FAC0},Ward 5,,,"POLYGON ((-77.04506374424251 38.89946377978683, -77.04506361332913 38.89970135061377, -77.04475162387482 38.89970891990214, -77.04365648163026 38.89970933430529, -77.04365671179306 38.90008893362275, -77.04475210104437 38.900469493969, -77.04506417806182 38.90057587252657, -77.04553742870729 38.90078006899712, -77.04656194131522 38.90113318809136, -77.04680848968182 38.9011863098253, -77.04757619669668 38.90145302660783, -77.04809894691005 38.90163462994465, -77.04813967395648 38.90164939307085, -77.04818410256311 38.9016644305371, -77.04866481161862 38.9018314905984, -77.04882779023858 38.90189089859074, -77.04898344164629 38.90194763450828, -77.04938826975801 38.90208827033403, -77.04947634483268 38.90206950637815, -77.04949534194837 38.90205326358031, -77.04952873139936 38.9020272490549, -77.04955906622764 38.90200604402696, -77.04958934769861 38.90198688334804, -77.04961731188442 38.90197077635294, -77.04962895130895 38.90196448695277, -77.04966721051927 38.90194539211583, -77.0497041775693 38.90192907464262, -77.04974088228875 38.90191476613335, -77.04978385978015 38.90190022747839, -77.04982953742648 38.9018872089425, -77.04986706654546 38.90187828028397, -77.04990937181259 38.90187003308215, -77.04994766610105 38.90186416916477, -77.05012328211461 38.90186245893052, -77.05031333530289 38.90186060877902, -77.05034548124286 38.90186696834363, -77.05038258823964 38.90187564203416, -77.05039293581669 38.90187874095056, -77.05043999575466 38.90189283392395, -77.05046492710113 38.9019003000944, -77.05047024522086 38.90190216252718, -77.0506232056635 38.90199692902343, -77.05079044585712 38.90210053982258, -77.05079443168363 38.90210334363016, -77.05079837214487 38.90210618686896, -77.0508349312512 38.90213645143639, -77.05087032522441 38.9021757242947, -77.05088932918414 38.90220381759117, -77.05089158140672 38.90220762095228, -77.05089377096023 38.90221144855064, -77.05089919855385 38.90222127430467, -77.05089946044215 38.90222174262519, -77.05089972016677 38.90222220813151, -77.05089984859032 38.90222244398196, -77.05089997773194 38.90222267645395, -77.0509002338559 38.90222314477696, -77.05090074682579 38.90222408311178, -77.05090673808218 38.90223520244529, -77.05093864857039 38.9022989907944, -77.05094682211831 38.90231685924934, -77.0509512605352 38.90232683012893, -77.05095629310541 38.90233841211917, -77.05126084337253 38.90233827888238, -77.05126065952717 38.90208245735648, -77.05126031159129 38.90159829820156, -77.05126903433309 38.90130160236885, -77.05127701852174 38.90103004073141, -77.05127697819445 38.90097594667279, -77.05127678160582 38.90070046884717, -77.05127669169715 38.90057539680691, -77.05127606486757 38.89970340120248, -77.05127324575216 38.89958444814191, -77.05127024527667 38.89945775134464, -77.05127000450879 38.89912276928422, -77.05126952153843 38.89845280454075, -77.05112106684528 38.89845286903852, -77.05074575663663 38.89845303267821, -77.05074803564334 38.89833464658001, -77.05074769130961 38.89820611425928, -77.05074751968587 38.89796487032537, -77.05081429904912 38.89799300031851, -77.0509222186882 38.89801926788407, -77.05093915098567 38.89800010871798, -77.05098187327259 38.89800009008051, -77.05104511910058 38.89800555756366, -77.05111961310834 38.89789217273128, -77.0505755321433 38.89759847448153, -77.05051336636157 38.89766880491619, -77.05050511104263 38.89767089842645, -77.05050468117648 38.89766415022054, -77.05030911322004 38.89766423460999, -77.05013785637094 38.89766383079677, -77.04995317525547 38.89766222253769, -77.04995306934771 38.89751098394926, -77.04934782212099 38.89751124120065, -77.04934586567914 38.8973628821258, -77.04934572868834 38.89722629846496, -77.04934557673873 38.89700663852651, -77.04947744226131 38.8970066559413, -77.04899402754832 38.89674640867329, -77.0489942049406 38.89700678755359, -77.04899423511453 38.89705072021768, -77.04899435725042 38.89722644918093, -77.04899168685394 38.8973645153325, -77.04898884525821 38.89751139229696, -77.04884378000386 38.89750688129763, -77.04867802410001 38.89750172450945, -77.04779117321362 38.8975020907038, -77.04766977477833 38.89750214030719, -77.04705097454006 38.89750239118847, -77.04705105400681 38.89722635512467, -77.04705084044826 38.89690257651223, -77.04682097536399 38.89690266605728, -77.04682119005651 38.89722317575846, -77.04682119364573 38.89722644860898, -77.0468242801511 38.89736138086852, -77.04682751049165 38.89750248098233, -77.04666554510864 38.89749714190393, -77.04650995475518 38.89749201232254, -77.04616564853184 38.89749214383418, -77.04532935214928 38.8974924730381, -77.04507813065815 38.89749257363157, -77.04491185253131 38.89749743181866, -77.04474380201586 38.89750234112004, -77.04420692400788 38.89750254665461, -77.04420695416233 38.89735937556453, -77.04420839904901 38.89722618576772, -77.04420809765644 38.89673985909785, -77.04420804012577 38.8966493520597, -77.04420789672895 38.89641563904245, -77.04470436659241 38.89641545122355, -77.04475543320432 38.89641543166914, -77.04475526459336 38.89614898111807, -77.04464077779615 38.89614902380031, -77.04366020869884 38.89614939441798, -77.04366034928037 38.89638026305546, -77.04366036025164 38.89639818857591, -77.04366037105818 38.8964158449714, -77.0436608599524 38.89722639170166, -77.0436549136008 38.89736146310694, -77.0436486943663 38.8975027554499, -77.0436491283056 38.89820956791567, -77.04440746153627 38.89820975785052, -77.04507411530135 38.89819938894164, -77.04506311082008 38.89845883294678, -77.04506374424251 38.89946377978683))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010108003,2016,108.3,"District of Columbia, District of Columbia",2696.0,0.0,271.0,91.59,1721.0,79167.0,231700.0,34.1,67.21,11.35,7.83,0.0,10.24,0.0,3.38,0.0,9.0,3.0,1.11,3.32,1,0,0,"MULTIPOLYGON (((-77.050117 38.896024, -77.050135 38.898327, -77.05014199999999 38.898935, -77.05013099999999 38.899574, -77.04665300000001 38.899577, -77.046682 38.895316, -77.048023 38.896017, -77.050117 38.896024)))",Ward 2,64023.0,Boston Properties et al,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=06-27,"Official Digital Zoning Map of July 1, 2010",C-3-C,Final,06-27,0.0,0.0,{034BE662-CAC0-4D15-B623-69DCF7C8280D},Ward 2,,,"POLYGON ((-77.04842727665508 38.89820864081327, -77.04842703673421 38.89785523544506, -77.0484598197695 38.8978552218499, -77.04845957824689 38.89750181533405, -77.04779117321362 38.8975020907038, -77.04779140998396 38.89785549722161, -77.04785079064452 38.89785547291272, -77.04785102771099 38.89820887884511, -77.04842727665508 38.89820864081327))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010109001,2016,109.1,"District of Columbia, District of Columbia",2205.0,41.3,447.0,100.0,994.0,31607.0,,41.3,0.77,96.64,1.45,0.0,0.0,0.0,1.13,0.0,588.0,75.0,16.78,131.54,1,0,0,"MULTIPOLYGON (((-77.011557 38.82282, -77.011886 38.823582, -77.008404 38.823602, -77.007363 38.823847, -77.007231 38.82047, -77.008268 38.820775, -77.01096699999999 38.820379, -77.011557 38.82282)))",Ward 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110010109002,2016,109.2,"District of Columbia, District of Columbia",2070.0,35.74,640.0,94.9,1098.0,36991.0,,42.2,2.17,95.27,1.59,0.0,0.34,0.0,0.14,0.48,141.0,47.0,7.34,22.03,1,0,0,"MULTIPOLYGON (((-77.0014910869909 38.82143712543409, -77.0062595916218 38.817591660556, -77.03859799999999 38.791513, -77.038898 38.800813, -77.035798 38.814913, -77.03809800000001 38.815613, -77.0387883445095 38.8196169981551, -77.027477 38.819979, -77.018221 38.820799, -77.01737 38.823592, -77.011557 38.82282, -77.01096699999999 38.820379, -77.008268 38.820775, -77.007231 38.82047, -77.007363 38.823847, -77.007015 38.823966, -77.006745 38.824007, -77.00627 38.824023, -77.006002 38.824091, -77.00523800000001 38.823464, -77.004543 38.823114, -77.002608 38.822243, -77.00218700000001 38.821965, -77.0014910869909 38.82143712543409)))",Ward 8,64104.0,901 New York Avenue N.W.,https://app.dcoz.dc.gov/Content/Search/ViewCaseReport.aspx?case_id=01-01B,"Official Digital Zoning Map of July 1, 2010",C-4,Final,01-01B,0.0,0.0,{C2B9E7D6-F41C-434A-9C68-F83F211A1A58},Ward 2,,,"POLYGON ((-77.02322048867607 38.81426809856197, -77.02536027424449 38.81551804922589, -77.0254043321553 38.81554122917617, -77.02551208409565 38.81559792028443, -77.02676336696402 38.81424628118733, -77.02694471177588 38.81405038476079, -77.02691181723974 38.81401527726184, -77.02691087485181 38.81401428767143, -77.02689359635491 38.8139956407045, -77.02689242632535 38.8139940284546, -77.02688554583459 38.81398455310954, -77.02686227774956 38.81395250682704, -77.02685954605194 38.8139450433595, -77.02682637021942 38.81385436140319, -77.02682625712086 38.81385405626662, -77.02682485046022 38.81384895215464, -77.02682193336696 38.81383836053075, -77.02681644242836 38.81382286212371, -77.02681547274686 38.81382008660574, -77.02681546338178 38.81382006070846, -77.02681495406632 38.81381865437509, -77.02680824588495 38.81380035967438, -77.02680587253525 38.81379277507147, -77.02680175992332 38.81377973904278, -77.02679311074981 38.8137591954797, -77.0263268272317 38.81388028338952, -77.02633571546045 38.81390541619511, -77.02635507796509 38.81395549902383, -77.02637661218586 38.81400504366378, -77.02637677928544 38.81400542817588, -77.02632241096251 38.81403112027922, -77.02634231484681 38.81407779327381, -77.02634564914764 38.81412705994799, -77.02631582698716 38.81415040485837, -77.02625616688644 38.81415041829958, -77.02620644157169 38.81412709129918, -77.02616999784581 38.81416599531994, -77.02540852021478 38.81371977103244, -77.0254042266574 38.8137172580358, -77.02525589490642 38.81387421700089, -77.02522703179852 38.81385890543508, -77.02500916744827 38.81372863384028, -77.02510042662539 38.81363839421859, -77.02524451578057 38.81348298075653, -77.02521401582349 38.81339069368259, -77.02517079061889 38.81326784973145, -77.02517076896866 38.8132064219669, -77.0252178452937 38.81312041449963, -77.02528063770401 38.81307125959485, -77.02518739442066 38.81274234767206, -77.0251615576969 38.81266127739077, -77.02502960057353 38.81266801203323, -77.02502789774822 38.81269214614603, -77.02502447907059 38.81271762289195, -77.02501591790028 38.81274309905136, -77.02497790357971 38.81276641441423, -77.02490386063464 38.81279327948676, -77.02483704139419 38.81280177072048, -77.02478827942055 38.81281308505784, -77.02470520824811 38.81282864570289, -77.02464019599616 38.81284561624622, -77.02457157650224 38.8128781288487, -77.02451560164467 38.81291488006441, -77.02449105671604 38.81294524383306, -77.02322048867607 38.81426809856197))",Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
