GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,geometry_Tract,ward,OBJECTID,URL,DC_CODE,TYPE,NAME,GIS_ID,SHAPE_Length,SHAPE_Area,Name,Description,geometry_ft
110010084101,2016,84.10.1,"District of Columbia, District of Columbia",1355.0,2.54,295.0,37.93,1790.0,107266.0,534500.0,23.9,46.2,45.61,4.21,0.0,3.1,0.0,0.52,0.37,3.0,1.0,0.34,1.02,1,0,0,"MULTIPOLYGON (((-76.994961 38.900203, -76.99495899999999 38.902798, -76.993757 38.903574, -76.993135 38.904, -76.98741099999999 38.901567, -76.98471600000001 38.900447, -76.984133 38.900143, -76.99152599999999 38.9002, -76.993757 38.900202, -76.994961 38.900203)))",Ward 6,,,,,,,,,,,
110010087011,2016,87.01.1,"District of Columbia, District of Columbia",1328.0,0.0,284.0,51.9,1568.0,77961.0,485400.0,30.5,35.32,53.84,9.64,0.0,0.0,0.0,1.2,0.0,65.0,14.0,4.93,22.89,1,0,0,"MULTIPOLYGON (((-77.003507 38.915568, -77.005331 38.909211, -77.009051 38.910795, -77.00904800000001 38.914086, -77.009045 38.915564, -77.003507 38.915568)))",Ward 5,,,,,,,,,,,
110010087012,2016,87.01.2,"District of Columbia, District of Columbia",983.0,11.64,226.0,58.81,1883.0,59712.0,423700.0,30.4,24.11,73.35,1.63,0.0,0.0,0.0,0.92,0.0,50.0,18.0,7.96,22.12,1,0,0,"MULTIPOLYGON (((-77.00904199999999 38.916811, -77.00713399999999 38.917467, -77.003513 38.918726, -77.003507 38.915568, -77.009045 38.915564, -77.00904199999999 38.916811)))",Ward 5,,,,,,,,,,,
110010087021,2016,87.02.1,"District of Columbia, District of Columbia",1262.0,26.01,288.0,47.28,1098.0,53417.0,356000.0,29.7,9.67,73.69,13.87,0.0,0.4,0.0,2.38,0.0,22.0,5.0,1.74,7.64,1,0,0,"MULTIPOLYGON (((-76.999385 38.91541, -77.003507 38.915568, -77.003513 38.918726, -77.000569 38.919755, -76.99788100000001 38.920701, -76.996236 38.921228, -76.999385 38.91541)))",Ward 5,,,,,,,,,,,
110010087022,2016,87.02.2,"District of Columbia, District of Columbia",668.0,2.53,274.0,53.7,354.0,42083.0,425000.0,30.5,16.02,81.14,0.0,0.0,0.9,0.0,1.95,0.0,57.0,13.0,4.74,20.8,1,0,0,"MULTIPOLYGON (((-77.005331 38.909211, -77.003507 38.915568, -76.999385 38.91541, -77.001409 38.909999, -77.002217 38.907878, -77.004593 38.908897, -77.00509700000001 38.909117, -77.005331 38.909211)))",Ward 5,,,,,,,,,,,
110010088021,2016,88.02.1,"District of Columbia, District of Columbia",494.0,10.39,204.0,53.6,1118.0,69265.0,297600.0,30.6,14.17,78.54,0.0,2.02,5.26,0.0,0.0,0.0,20.0,4.0,1.96,9.8,1,0,0,"MULTIPOLYGON (((-76.982276 38.90498, -76.98250299999999 38.904632, -76.981711 38.904319, -76.980862 38.903986, -76.981697 38.902678, -76.982201 38.902876, -76.98550299999999 38.904288, -76.984393 38.90588, -76.982276 38.90498)))",Ward 5,,,,,,,,,,,
110010088022,2016,88.02.2,"District of Columbia, District of Columbia",1456.0,25.38,344.0,51.77,857.0,41310.0,409400.0,30.0,16.14,79.12,2.27,0.48,0.0,0.0,1.99,0.0,6.0,2.0,0.58,1.74,1,0,0,"MULTIPOLYGON (((-76.983442 38.900131, -76.98370300000001 38.900096, -76.984133 38.900143, -76.98471600000001 38.900447, -76.98741099999999 38.901567, -76.98550299999999 38.904288, -76.982201 38.902876, -76.981697 38.902678, -76.982911 38.900821, -76.983442 38.900131)))",Ward 5,,,,,,,,,,,
110010088023,2016,88.02.3,"District of Columbia, District of Columbia",1427.0,10.97,212.0,46.22,1465.0,72188.0,358800.0,24.6,23.9,66.29,0.77,3.64,3.92,0.0,1.47,0.0,40.0,10.0,4.72,18.87,1,0,0,"MULTIPOLYGON (((-76.98741099999999 38.901567, -76.993135 38.904, -76.992496 38.90453, -76.99039999999999 38.906386, -76.98550299999999 38.904288, -76.98741099999999 38.901567)))",Ward 5,,,,,,,,,,,
110010088024,2016,88.02.4,"District of Columbia, District of Columbia",1221.0,30.73,309.0,55.9,956.0,44861.0,339500.0,50.0,11.06,81.24,0.0,0.0,3.85,0.0,0.0,3.85,35.0,10.0,3.24,11.33,1,0,0,"MULTIPOLYGON (((-76.988831 38.907777, -76.987167 38.907063, -76.984393 38.90588, -76.98550299999999 38.904288, -76.99039999999999 38.906386, -76.988831 38.907777)))",Ward 5,,,,,,,,,,,
110010088031,2016,88.03.1,"District of Columbia, District of Columbia",2148.0,48.5,469.0,82.26,1044.0,20313.0,224500.0,38.0,23.23,59.92,10.01,0.42,3.31,0.0,2.84,0.28,101.0,23.0,4.9,21.54,1,0,0,"MULTIPOLYGON (((-76.993135 38.904, -76.993758 38.904274, -76.99833599999999 38.90623, -77.002217 38.907878, -77.001409 38.909999, -76.981667 38.916841, -76.978162 38.917225, -76.986951 38.909446, -76.988831 38.907777, -76.99039999999999 38.906386, -76.992496 38.90453, -76.993135 38.904)))",Ward 5,,,,,,,,,,,
110010088041,2016,88.04.1,"District of Columbia, District of Columbia",955.0,5.81,278.0,50.3,1173.0,48125.0,394700.0,28.4,10.79,78.01,1.88,0.0,9.32,0.0,0.0,0.0,26.0,12.0,4.32,9.35,1,0,0,"MULTIPOLYGON (((-76.982276 38.90498, -76.984393 38.90588, -76.987167 38.907063, -76.988831 38.907777, -76.986951 38.909446, -76.986892 38.909418, -76.98584 38.908967, -76.986285 38.908328, -76.983014 38.906939, -76.982173 38.90514, -76.982276 38.90498)))",Ward 5,,,,,,,,,,,
110010088042,2016,88.04.2,"District of Columbia, District of Columbia",1487.0,38.78,642.0,75.17,936.0,33403.0,248700.0,43.8,6.46,74.38,10.83,0.0,5.51,0.0,2.82,0.0,88.0,27.0,4.21,13.71,1,0,0,"MULTIPOLYGON (((-76.980862 38.903986, -76.981711 38.904319, -76.98250299999999 38.904632, -76.982276 38.90498, -76.982173 38.90514, -76.983014 38.906939, -76.986285 38.908328, -76.98584 38.908967, -76.986892 38.909418, -76.986951 38.909446, -76.978162 38.917225, -76.975303 38.914146, -76.976232 38.912627, -76.977312 38.909499, -76.97875500000001 38.907228, -76.978787 38.90717, -76.980862 38.903986)))",Ward 5,,,,,,,,,,,
110010089031,2016,89.03.1,"District of Columbia, District of Columbia",2353.0,33.78,559.0,70.4,1146.0,46250.0,245100.0,37.6,8.88,78.16,8.84,0.0,3.74,0.0,0.0,0.38,82.0,18.0,3.22,14.67,1,0,0,"MULTIPOLYGON (((-76.983442 38.900131, -76.982911 38.900821, -76.981697 38.902678, -76.980862 38.903986, -76.978787 38.90717, -76.97875500000001 38.907228, -76.97845100000001 38.907016, -76.977929 38.907016, -76.977177 38.906647, -76.976208 38.906282, -76.97621599999999 38.903068, -76.97754399999999 38.902519, -76.98237399999999 38.900506, -76.983442 38.900131)))",Ward 5,,,,,,,,,,,
110010089032,2016,89.03.2,"District of Columbia, District of Columbia",1112.0,40.38,432.0,93.97,1011.0,24125.0,191700.0,37.6,0.0,96.76,0.0,0.0,0.0,0.0,3.24,0.0,373.0,50.0,11.57,86.34,1,0,0,"MULTIPOLYGON (((-76.972461 38.904587, -76.97621599999999 38.903068, -76.976208 38.906282, -76.975166 38.90562, -76.97020500000001 38.905621, -76.970246 38.905515, -76.972461 38.904587)))",Ward 5,,,,,,,,,,,
110010089041,2016,89.04.1,"District of Columbia, District of Columbia",1882.0,18.13,1220.0,95.08,836.0,24556.0,190400.0,31.6,3.88,88.58,1.43,0.0,0.21,0.0,5.9,0.0,582.0,100.0,8.2,47.7,1,0,0,"MULTIPOLYGON (((-76.972461 38.904587, -76.97023299999999 38.903445, -76.97040800000001 38.897844, -76.974174 38.898504, -76.97417299999999 38.900192, -76.976219 38.900195, -76.97621599999999 38.903068, -76.972461 38.904587)))",Ward 5,,,,,,,,,,,
110010089042,2016,89.04.2,"District of Columbia, District of Columbia",1164.0,7.66,387.0,70.6,789.0,34156.0,192900.0,37.1,5.93,63.92,29.47,0.0,0.69,0.0,0.0,0.0,28.0,9.0,2.33,7.24,1,0,0,"MULTIPOLYGON (((-76.983442 38.900131, -76.98237399999999 38.900506, -76.97754399999999 38.902519, -76.97621599999999 38.903068, -76.976219 38.900195, -76.97417299999999 38.900192, -76.974174 38.898504, -76.976259 38.898867, -76.976456 38.898903, -76.97929600000001 38.899411, -76.983442 38.900131)))",Ward 5,,,,,,,,,,,
110010090001,2016,90.1,"District of Columbia, District of Columbia",1563.0,2.23,840.0,70.73,565.0,31500.0,520800.0,33.9,3.58,94.69,1.09,0.0,0.0,0.0,0.64,0.0,158.0,6.0,0.71,18.81,1,0,0,"MULTIPOLYGON (((-76.95771861806411 38.9307973621038, -76.9419210679896 38.9185864994984, -76.94249600000001 38.918033, -76.94385800000001 38.916871, -76.95407299999999 38.917639, -76.955901 38.917783, -76.954937 38.918251, -76.96267 38.923506, -76.96158 38.924189, -76.95951700000001 38.924363, -76.95976 38.925197, -76.95866700000001 38.927792, -76.957319 38.928235, -76.956107 38.929095, -76.95771861806411 38.9307973621038)))",Ward 5,8.0,"http://cfo.dc.gov/cfo/cwp/view,a,1325,q,590509,cfoNav,|33208|.asp",RESOLUTION 15-775,TIF,Fort Lincoln Retail Area,tif_8,1774.66456466017,172096.11492145,Fort Lincoln Retail Area,,"POLYGON ((-76.95711078497725 38.91997954705111, -76.95601603253547 38.91923963741333, -76.95559682354524 38.9190356924121, -76.95554549966137 38.91901427812733, -76.95544193739742 38.91897727749485, -76.95533485398239 38.91894700465378, -76.95522497570919 38.91892364006457, -76.9551130175102 38.91890735510125, -76.95499974017675 38.9188982581493, -76.95488589333567 38.9188963945839, -76.95477222635786 38.91890179165556, -76.95465950033626 38.91891441369677, -76.95454846483 38.91893416186281, -76.95446918699159 38.91895294037248, -76.95268999589032 38.9194197930052, -76.95269715051684 38.91944675782258, -76.95248043234287 38.91947861343025, -76.95224812682193 38.91950560679994, -76.95201464978125 38.91952541055906, -76.95178034725031 38.91953798883849, -76.95154558828608 38.91954333274338, -76.95131074200584 38.91954142446389, -76.95107617746123 38.9195322641123, -76.95084226368499 38.91951587889093, -76.95060935825265 38.91949227795596, -76.95037783022927 38.91946151551919, -76.95025405485271 38.91944202293826, -76.94970399365572 38.91935065921584, -76.94944858114921 38.91947184619423, -76.94946007873547 38.91948690405518, -76.94951395490168 38.91956599347817, -76.94955941098337 38.91964825914213, -76.94959612452004 38.91973313346365, -76.94962385379046 38.91982007577145, -76.94964242608825 38.91990848253843, -76.9496463615053 38.9199365901876, -76.94965353177504 38.92002152380474, -76.94965346011053 38.92012303864964, -76.9496474458889 38.92019732772822, -76.94955990270435 38.92095844865303, -76.94955596831308 38.9210266760206, -76.94956064307121 38.92110184352551, -76.94957472817144 38.92117629440652, -76.94959808577464 38.92124930795901, -76.94963048573912 38.92132018143903, -76.94967162871792 38.92138823003176, -76.94972111168403 38.92145280500623, -76.9497784621896 38.92151327556146, -76.94984311560879 38.92156907386468, -76.94991446126539 38.92161964114813, -76.94999181895726 38.92166450875183, -76.95007441648897 38.92170323481452, -76.95016148139506 38.92173544969454, -76.95018287955945 38.92174215203902, -76.95035211790635 38.92179339132964, -76.95036718791768 38.9217630036363, -76.95069491985016 38.92186223395461, -76.9506798499575 38.92189262168965, -76.9507159943696 38.92190356403801, -76.95075986359426 38.92191664459321, -76.95095507071976 38.92197010100379, -76.95115315425589 38.9220166579156, -76.95135372217379 38.92205622505523, -76.95150010144796 38.92208043724663, -76.95345672092714 38.92237829137724, -76.95348562854409 38.92238236565829, -76.95358380447199 38.9223914400289, -76.95368261940214 38.92239328990161, -76.95378123146173 38.92238789693933, -76.95387876415728 38.9223753238054, -76.95397435254962 38.92235566930064, -76.95406717763984 38.9223291042565, -76.95415639755429 38.92229587150805, -76.95424125089993 38.92225625013736, -76.95432097634372 38.92221060011456, -76.95439488177864 38.92215931756824, -76.95444900576429 38.92211487354934, -76.955215602753 38.92143638349068, -76.95507113914184 38.92133677704892, -76.95530372307952 38.92113091787813, -76.9554613615713 38.92123960948609, -76.95588125093839 38.92086731046886, -76.95594013885034 38.92081751663751, -76.95603636829745 38.92074499079334, -76.95613883278151 38.92067789021311, -76.95624703626987 38.92061653903171, -76.9563604596546 38.92056123428913, -76.95647853771278 38.92051223696286, -76.95660071686167 38.9204697991602, -76.95664567497813 38.92045614119621, -76.9567383370925 38.92042642102342, -76.95684815417985 38.92038398734408, -76.95695348922169 38.92033512001596, -76.95705373096933 38.92028009799018, -76.95707560261897 38.92026685476627, -76.95711078497725 38.91997954705111))"
110010090002,2016,90.2,"District of Columbia, District of Columbia",1486.0,5.88,462.0,42.36,313.0,39926.0,221900.0,30.1,2.22,90.51,6.66,0.0,0.61,0.0,0.0,0.0,23.0,11.0,2.38,4.98,1,0,0,"MULTIPOLYGON (((-76.96267 38.923506, -76.96516200000001 38.925168, -76.96143499999999 38.928219, -76.95771861806411 38.9307973621038, -76.956107 38.929095, -76.957319 38.928235, -76.95866700000001 38.927792, -76.95976 38.925197, -76.95951700000001 38.924363, -76.96158 38.924189, -76.96267 38.923506)))",Ward 5,,,,,,,,,,,
110010091021,2016,91.02.1,"District of Columbia, District of Columbia",915.0,0.0,180.0,46.32,1000.0,64444.0,525000.0,32.1,3.93,86.89,9.18,0.0,0.0,0.0,0.0,0.0,19.0,7.0,3.89,10.56,1,0,0,"MULTIPOLYGON (((-76.985595 38.924566, -76.985338 38.92467, -76.983777 38.925405, -76.979097 38.927651, -76.979001 38.927276, -76.978998 38.924509, -76.979006 38.919894, -76.985304 38.924236, -76.98541400000001 38.924331, -76.985595 38.924566)))",Ward 5,,,,,,,,,,,
110010091022,2016,91.02.2,"District of Columbia, District of Columbia",2405.0,17.51,506.0,72.31,1091.0,50536.0,279000.0,26.5,13.01,82.54,1.79,0.0,0.91,0.0,1.75,0.0,104.0,16.0,3.16,20.55,1,0,0,"MULTIPOLYGON (((-76.985595 38.924566, -76.98541400000001 38.924331, -76.985304 38.924236, -76.986704 38.922854, -76.983538 38.920678, -76.98319100000001 38.920123, -76.983154 38.91918, -76.980232 38.919178, -76.979006 38.919894, -76.97855199999999 38.919328, -76.978295 38.918104, -76.978191 38.917543, -76.978162 38.917225, -76.981667 38.916841, -77.001409 38.909999, -76.999385 38.91541, -76.996236 38.921228, -76.99594999999999 38.92132, -76.990195 38.923123, -76.985595 38.924566)))",Ward 5,12.0,"http://cfo.dc.gov/cfo/cwp/view,a,1325,q,590509,cfoNav,|33208|.asp",RESOLUTION 15-776,TIF,Rhode Island Place,tif_12,788.152552561689,24263.7568292852,Rhode Island Place,,"POLYGON ((-76.99420249807757 38.91918486542743, -76.99399973103513 38.91946802296965, -76.9939999616264 38.91946819417197, -76.99461661301139 38.91990905571117, -76.99475753100363 38.92000979324419, -76.99468032468693 38.92005520073551, -76.99454686489658 38.92013992690518, -76.99454478916019 38.92014130508321, -76.99453814669418 38.92014574589032, -76.99440204496528 38.92024179521836, -76.9942723424075 38.92034310559755, -76.99414937345824 38.92044941577939, -76.99403346109357 38.92056045559709, -76.99392488199314 38.92067594575528, -76.99382394762641 38.92079558003968, -76.99373088865148 38.9209190521897, -76.99370947178147 38.9209496253258, -76.99362850586711 38.92097973574673, -76.99398168961392 38.9211838921336, -76.99397459688348 38.92119344959479, -76.9939432957451 38.92124421889859, -76.99392056232907 38.92129770018236, -76.99390676577022 38.92135301055611, -76.99390213677896 38.92140923128244, -76.99390675616607 38.92146545249047, -76.99392054331929 38.92152076429861, -76.99393576187533 38.92155895138657, -76.99394408555059 38.92158509398623, -76.99396737532584 38.92163508237434, -76.99397962028472 38.921655000435, -76.99398462395247 38.92166809875935, -76.99399553141895 38.92168638623153, -76.99401034825597 38.92170291728439, -76.99402861328153 38.92171718740621, -76.99404977296543 38.92172875517273, -76.99406498279176 38.92173473744214, -76.99506186496006 38.92139385475711, -76.99562145452518 38.92000472108288, -76.99474465444995 38.91948527376847, -76.99433617578477 38.91924326393973, -76.9942134193852 38.91917056972902, -76.99421295814722 38.91917026341356, -76.99420249807757 38.91918486542743))"
110010091023,2016,91.02.3,"District of Columbia, District of Columbia",1968.0,29.64,506.0,74.63,563.0,27978.0,235500.0,27.6,1.22,90.96,6.81,0.0,1.02,0.0,0.0,0.0,117.0,28.0,5.53,23.12,1,0,0,"MULTIPOLYGON (((-76.985304 38.924236, -76.979006 38.919894, -76.980232 38.919178, -76.983154 38.91918, -76.98319100000001 38.920123, -76.983538 38.920678, -76.986704 38.922854, -76.985304 38.924236)))",Ward 5,,,,,,,,,,,
110010092011,2016,92.01.1,"District of Columbia, District of Columbia",2261.0,7.76,540.0,63.41,1229.0,52734.0,470700.0,30.8,34.32,52.45,7.52,0.0,1.42,0.0,4.29,0.0,170.0,17.0,3.15,31.48,1,0,0,"MULTIPOLYGON (((-77.002444 38.925594, -77.00573 38.926304, -77.00599 38.926506, -77.006293 38.92701, -77.00335 38.929922, -77.00098199999999 38.931215, -76.994713 38.93382, -76.994619 38.933882, -76.994434 38.934019, -76.994439 38.933911, -76.99432 38.93337, -76.994294 38.933248, -76.99433399999999 38.932376, -76.993994 38.93147, -76.994074 38.927441, -76.99464999999999 38.925582, -76.99496600000001 38.925582, -77.002444 38.925594)))",Ward 5,,,,,,,,,,,
110010092031,2016,92.03.1,"District of Columbia, District of Columbia",1159.0,30.4,155.0,45.66,427.0,,423600.0,50.0,8.11,82.66,4.83,0.0,0.0,0.0,4.4,0.0,32.0,5.0,3.23,20.65,1,0,0,"MULTIPOLYGON (((-77.006293 38.92701, -77.00599 38.926506, -77.00573 38.926304, -77.002444 38.925594, -77.002993 38.925243, -77.003556 38.923429, -77.004284 38.921121, -77.006486 38.919687, -77.00694799999999 38.918108, -77.00890699999999 38.918107, -77.00904199999999 38.918125, -77.009044 38.926667, -77.006293 38.92701)))",Ward 5,,,,,,,,,,,
110010092032,2016,92.03.2,"District of Columbia, District of Columbia",1453.0,8.64,428.0,41.4,1200.0,95708.0,362400.0,29.0,21.75,64.49,8.53,0.0,0.0,0.0,4.4,0.83,64.0,9.0,2.1,14.95,1,0,0,"MULTIPOLYGON (((-77.003556 38.923429, -77.00070599999999 38.92344, -77.000569 38.922985, -77.000569 38.919755, -77.003513 38.918726, -77.00713399999999 38.917467, -77.00904199999999 38.916811, -77.00904199999999 38.918125, -77.00890699999999 38.918107, -77.00694799999999 38.918108, -77.006486 38.919687, -77.004284 38.921121, -77.003556 38.923429)))",Ward 5,,,,,,,,,,,
110010092041,2016,92.04.1,"District of Columbia, District of Columbia",1016.0,16.88,255.0,48.76,1219.0,54632.0,270900.0,34.2,19.09,69.0,8.27,0.0,0.0,0.0,3.64,0.0,8.0,1.0,0.39,3.14,1,0,0,"MULTIPOLYGON (((-77.000569 38.922985, -77.00070599999999 38.92344, -77.003556 38.923429, -77.002993 38.925243, -77.002444 38.925594, -76.99496600000001 38.925582, -77.000569 38.922985)))",Ward 5,,,,,,,,,,,
110010092042,2016,92.04.2,"District of Columbia, District of Columbia",1769.0,52.87,896.0,99.31,664.0,14286.0,,31.0,3.73,74.17,19.73,0.0,0.68,0.0,1.7,0.0,160.0,34.0,3.79,17.86,1,0,0,"MULTIPOLYGON (((-77.000569 38.919755, -77.000569 38.922985, -76.99496600000001 38.925582, -76.99464999999999 38.925582, -76.995047 38.92399, -76.996236 38.921228, -76.99788100000001 38.920701, -77.000569 38.919755)))",Ward 5,,,,,,,,,,,
110010093011,2016,93.01.1,"District of Columbia, District of Columbia",690.0,4.32,40.0,14.34,,76719.0,472600.0,31.8,13.91,75.51,3.48,0.0,1.45,0.0,5.65,0.0,4.0,2.0,5.0,10.0,1,0,0,"MULTIPOLYGON (((-76.9842 38.929907, -76.98452 38.933854, -76.98459 38.934841, -76.97976800000001 38.935081, -76.979693 38.934093, -76.97938600000001 38.930147, -76.9842 38.929907)))",Ward 5,,,,,,,,,,,
110010093012,2016,93.01.2,"District of Columbia, District of Columbia",832.0,0.0,129.0,34.93,1288.0,65536.0,490000.0,22.0,48.32,42.31,2.88,0.0,3.37,0.0,3.12,0.0,7.0,3.0,2.33,5.43,1,0,0,"MULTIPOLYGON (((-76.994074 38.927441, -76.993994 38.93147, -76.99433399999999 38.932376, -76.994294 38.933248, -76.99432 38.93337, -76.994439 38.933911, -76.994434 38.934019, -76.98884099999999 38.934628, -76.98876199999999 38.933644, -76.988444 38.929694, -76.988285 38.927719, -76.994074 38.927441)))",Ward 5,,,,,,,,,,,
110010093013,2016,93.01.3,"District of Columbia, District of Columbia",946.0,13.64,98.0,28.76,879.0,79592.0,501900.0,14.0,36.05,48.1,11.95,0.0,2.22,0.0,1.69,0.0,13.0,6.0,6.12,13.27,1,0,0,"MULTIPOLYGON (((-76.985595 38.924566, -76.985969 38.927835, -76.988285 38.927719, -76.988444 38.929694, -76.9842 38.929907, -76.97938600000001 38.930147, -76.979229 38.928257, -76.979097 38.927651, -76.983777 38.925405, -76.985338 38.92467, -76.985595 38.924566)))",Ward 5,,,,,,,,,,,
110010093014,2016,93.01.4,"District of Columbia, District of Columbia",736.0,0.0,41.0,25.67,1449.0,60875.0,429400.0,31.0,38.59,47.96,3.26,0.0,4.21,1.22,3.53,1.22,0.0,0.0,0.0,0.0,1,0,0,"MULTIPOLYGON (((-76.9842 38.929907, -76.988444 38.929694, -76.98876199999999 38.933644, -76.98884099999999 38.934628, -76.98648 38.934747, -76.98459 38.934841, -76.98452 38.933854, -76.9842 38.929907)))",Ward 5,,,,,,,,,,,
110010093021,2016,93.02.1,"District of Columbia, District of Columbia",1053.0,3.98,197.0,30.23,1130.0,62063.0,398800.0,29.5,20.13,58.59,8.55,0.0,11.78,0.0,0.95,0.0,62.0,9.0,4.57,31.47,1,0,0,"MULTIPOLYGON (((-76.996236 38.921228, -76.995047 38.92399, -76.99464999999999 38.925582, -76.994074 38.927441, -76.988285 38.927719, -76.985969 38.927835, -76.985595 38.924566, -76.990195 38.923123, -76.99594999999999 38.92132, -76.996236 38.921228)))",Ward 5,,,,,,,,,,,
110010094001,2016,94.1,"District of Columbia, District of Columbia",671.0,3.07,37.0,14.81,,65536.0,482500.0,,3.58,94.78,1.64,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.7,8.11,1,0,0,"MULTIPOLYGON (((-76.97962 38.944233, -76.978314 38.945935, -76.97781652172588 38.9463322228331, -76.9668313235132 38.9378411121586, -76.970561 38.937789, -76.974176 38.939918, -76.980268 38.941515, -76.98038099999999 38.943215, -76.97962 38.944233)))",Ward 5,,,,,,,,,,,
110010094002,2016,94.2,"District of Columbia, District of Columbia",1406.0,5.51,166.0,28.54,,56691.0,471400.0,50.0,17.99,76.32,3.56,0.0,0.0,0.0,0.0,2.13,33.0,9.0,5.42,19.88,1,0,0,"MULTIPOLYGON (((-76.979097 38.927651, -76.979229 38.928257, -76.97938600000001 38.930147, -76.979693 38.934093, -76.97976800000001 38.935081, -76.98015100000001 38.939576, -76.97449400000001 38.934102, -76.974174 38.933795, -76.97155100000001 38.931286, -76.97483699999999 38.929706, -76.979097 38.927651)))",Ward 5,,,,,,,,,,,
110010094003,2016,94.3,"District of Columbia, District of Columbia",1808.0,5.9,110.0,17.03,,93750.0,382300.0,41.5,13.66,67.26,14.71,0.0,2.1,0.0,2.27,0.0,6.0,2.0,1.82,5.45,1,0,0,"MULTIPOLYGON (((-76.9668313235132 38.9378411121586, -76.96343578981408 38.93521650294539, -76.965703 38.934098, -76.97155100000001 38.931286, -76.974174 38.933795, -76.974171 38.934098, -76.974176 38.939918, -76.970561 38.937789, -76.9668313235132 38.9378411121586)))",Ward 5,,,,,,,,,,,
110010094004,2016,94.4,"District of Columbia, District of Columbia",965.0,0.0,52.0,12.14,,94485.0,416600.0,,14.82,82.38,0.0,0.0,2.8,0.0,0.0,0.0,7.0,0.0,0.0,13.46,1,0,0,"MULTIPOLYGON (((-76.98015100000001 38.939576, -76.980132 38.939737, -76.980206 38.94072, -76.980268 38.941515, -76.974176 38.939918, -76.974171 38.934098, -76.974174 38.933795, -76.97449400000001 38.934102, -76.98015100000001 38.939576)))",Ward 5,,,,,,,,,,,
110010095011,2016,95.01.1,"District of Columbia, District of Columbia",2773.0,11.69,745.0,78.52,1159.0,47453.0,326100.0,35.7,2.45,60.04,37.5,0.0,0.0,0.0,0.0,0.0,160.0,14.0,1.88,21.48,1,0,0,"MULTIPOLYGON (((-76.997546 38.940732, -76.99966999999999 38.940741, -77.003666 38.944466, -77.003985 38.944583, -77.005246 38.94497, -77.00573300000001 38.945183, -77.00859800000001 38.94706, -77.009007 38.952407, -77.00385799999999 38.950959, -77.003314 38.949436, -77.000553 38.947348, -77.00045799999999 38.947276, -77.00055 38.947009, -77.000266 38.946962, -77.000077 38.94627, -76.997546 38.940732)))",Ward 5,,,,,,,,,,,
110010095012,2016,95.01.2,"District of Columbia, District of Columbia",939.0,32.9,356.0,94.52,858.0,24784.0,,43.9,0.75,69.54,28.97,0.0,0.21,0.0,0.53,0.0,92.0,6.0,1.69,25.84,1,0,0,"MULTIPOLYGON (((-77.010926 38.944613, -77.00859800000001 38.94706, -77.00573300000001 38.945183, -77.005246 38.94497, -77.00587299999999 38.941396, -77.00803399999999 38.942381, -77.010926 38.944613)))",Ward 5,,,,,,,,,,,
110010095013,2016,95.01.3,"District of Columbia, District of Columbia",3376.0,26.09,377.0,74.09,1434.0,40040.0,340000.0,36.1,46.03,41.32,6.75,0.18,4.35,0.0,1.36,0.0,214.0,16.0,4.24,56.76,1,0,0,"MULTIPOLYGON (((-76.994434 38.934019, -76.994619 38.933882, -76.994713 38.93382, -77.00098199999999 38.931215, -77.00130299999999 38.931812, -77.002132 38.936155, -77.006359 38.936592, -77.008313 38.940626, -77.00803399999999 38.942381, -77.00587299999999 38.941396, -77.005246 38.94497, -77.003985 38.944583, -77.003666 38.944466, -76.99966999999999 38.940741, -76.997546 38.940732, -76.994434 38.934019)))",Ward 5,,,,,,,,,,,
110010095031,2016,95.03.1,"District of Columbia, District of Columbia",1615.0,4.53,87.0,19.65,2109.0,93056.0,358000.0,24.4,13.31,81.73,3.96,0.0,0.0,0.0,0.99,0.0,5.0,0.0,0.0,5.75,1,0,0,"MULTIPOLYGON (((-76.9859369495824 38.9526089827349, -76.9830316590743 38.9503633115354, -76.97781652172588 38.9463322228331, -76.978314 38.945935, -76.97962 38.944233, -76.985581 38.944249, -76.988316 38.944234, -76.988895 38.946269, -76.98902 38.946757, -76.98925699999999 38.952409, -76.9859369495824 38.9526089827349)))",Ward 5,,,,,,,,,,,
110010095032,2016,95.03.2,"District of Columbia, District of Columbia",1032.0,7.48,34.0,26.48,2214.0,80417.0,528700.0,36.8,21.32,74.13,0.87,0.0,0.0,0.0,3.68,0.0,3.0,0.0,0.0,8.82,1,0,0,"MULTIPOLYGON (((-76.98015100000001 38.939576, -76.97976800000001 38.935081, -76.98459 38.934841, -76.98648 38.934747, -76.985741 38.94072, -76.985606 38.941921, -76.985581 38.944249, -76.97962 38.944233, -76.98038099999999 38.943215, -76.980268 38.941515, -76.980206 38.94072, -76.980132 38.939737, -76.98015100000001 38.939576)))",Ward 5,,,,,,,,,,,
